Temperature,Humidity,Air_Pressure,Wind_Speed,Weather_Condition
8.53,72.64,995.95,35.69,Stormy
19.92,53.37,983.54,21.11,Cloudy
14.5,53.59,980.74,7.57,Partly Cloudy
32.85,30.25,984.53,13.77,Sunny
18.39,73.6,978.11,3.39,Rainy
1.36,89.89,974.78,37.77,Stormy
24.26,61.13,970.02,14.11,Cloudy
14.78,49.95,990.41,17.9,Partly Cloudy
35.04,33.32,1008.41,3.08,Sunny
16.74,86.27,977.96,1.7,Rainy
7.91,66.34,987.81,36.28,Stormy
24.68,72.76,963.46,17.63,Cloudy
21.25,57.81,1004.85,17.09,Partly Cloudy
30.52,18.14,1017.85,4.76,Sunny
15.95,75.02,1004.29,11.73,Rainy
11.68,90.44,991.16,41.01,Stormy
12.66,54.45,994.44,15.5,Cloudy
21.16,49.94,1012.15,5.8,Partly Cloudy
25.49,31.65,987.73,9.78,Sunny
23.2,99.45,1003.42,8.26,Rainy
9.25,55.86,969.32,44.68,Stormy
19.34,64.53,970.59,22.05,Cloudy
15.46,62.82,1012.81,14.32,Partly Cloudy
25.61,16.97,1015.56,12.27,Sunny
23.62,83.99,995.89,9.32,Rainy
9.66,65.37,991.92,44.04,Stormy
14.95,74.92,989.24,12.62,Cloudy
11.55,57.98,1030.56,25.19,Partly Cloudy
34.83,14.24,983.76,5.18,Sunny
27.82,98.85,979.65,15.24,Rainy
8.61,51.59,977.15,46.12,Stormy
14.14,76.92,974.18,11.15,Cloudy
13.2,63.48,999.21,24.92,Partly Cloudy
32.97,24.42,1012.28,6.35,Sunny
27.03,73.02,995.45,14.05,Rainy
13.49,61.22,980.21,38.67,Stormy
15.74,53.2,968.05,22.55,Cloudy
25.0,45.29,1027.99,7.02,Partly Cloudy
34.37,36.05,1013.55,5.59,Sunny
26.18,82.82,1003.61,10.62,Rainy
11.47,53.93,979.5,41.01,Stormy
19.15,70.87,1015.09,21.79,Cloudy
14.39,63.04,978.55,20.55,Partly Cloudy
38.24,13.03,1013.99,11.98,Sunny
22.56,79.27,986.22,19.37,Rainy
3.03,78.98,954.16,34.36,Stormy
21.45,59.08,1019.15,17.51,Cloudy
20.33,31.45,1036.96,9.36,Partly Cloudy
33.08,21.87,996.62,9.65,Sunny
24.93,74.63,989.98,15.81,Rainy
6.65,58.29,965.66,34.25,Stormy
11.89,61.33,992.46,11.09,Cloudy
22.08,69.72,1037.49,25.73,Partly Cloudy
29.0,10.67,1013.34,0.84,Sunny
18.08,86.33,977.14,16.68,Rainy
11.66,87.79,990.81,34.39,Stormy
20.93,60.66,1000.01,11.83,Cloudy
24.11,68.88,973.05,7.35,Partly Cloudy
26.85,22.92,991.63,12.1,Sunny
22.11,84.54,998.68,7.24,Rainy
5.3,87.85,989.0,30.29,Stormy
12.16,56.39,981.1,14.37,Cloudy
23.37,63.13,983.45,19.07,Partly Cloudy
30.52,25.17,1004.83,13.4,Sunny
17.88,72.61,995.09,7.88,Rainy
2.44,55.85,977.95,36.01,Stormy
24.96,62.18,972.74,19.43,Cloudy
14.89,49.76,1003.78,16.34,Partly Cloudy
36.94,16.5,1016.17,11.87,Sunny
20.0,75.42,981.18,6.65,Rainy
8.35,52.32,995.72,31.97,Stormy
14.19,53.28,975.4,22.57,Cloudy
22.3,39.09,1031.02,25.02,Partly Cloudy
36.3,35.43,1004.79,7.52,Sunny
20.61,76.71,992.3,17.79,Rainy
8.91,95.98,967.85,43.9,Stormy
19.73,70.11,998.7,13.32,Cloudy
12.87,69.15,973.17,16.69,Partly Cloudy
31.38,20.8,1011.28,11.18,Sunny
28.58,81.86,992.57,17.85,Rainy
14.91,98.46,985.89,32.86,Stormy
10.35,74.76,1010.46,21.2,Cloudy
15.6,55.59,992.14,16.27,Partly Cloudy
30.74,37.41,989.37,8.66,Sunny
20.41,89.89,992.58,18.48,Rainy
1.52,61.03,988.32,37.38,Stormy
12.49,65.1,999.13,10.67,Cloudy
15.83,62.38,1006.42,5.88,Partly Cloudy
29.23,29.17,987.97,12.41,Sunny
25.15,84.14,1006.62,7.84,Rainy
3.53,83.07,978.66,36.7,Stormy
15.15,61.95,977.47,20.65,Cloudy
23.03,47.63,997.85,14.13,Partly Cloudy
29.25,12.57,990.73,4.82,Sunny
23.22,93.21,985.83,18.9,Rainy
12.41,99.24,993.81,42.33,Stormy
18.98,53.89,1003.34,19.0,Cloudy
20.14,57.73,1001.08,18.1,Partly Cloudy
30.98,31.52,1015.06,12.61,Sunny
26.79,70.41,1006.48,5.5,Rainy
13.32,59.85,971.98,44.99,Stormy
19.6,62.48,1000.72,18.23,Cloudy
15.51,55.85,984.3,22.35,Partly Cloudy
25.05,26.46,996.04,4.55,Sunny
22.74,89.36,1008.61,16.66,Rainy
10.76,73.95,969.61,30.65,Stormy
15.39,75.45,983.04,16.92,Cloudy
15.44,40.97,974.33,20.35,Partly Cloudy
31.72,28.18,1001.88,11.98,Sunny
26.27,93.14,989.97,7.08,Rainy
14.0,52.71,957.63,38.39,Stormy
19.21,50.25,1003.16,18.38,Cloudy
19.69,46.94,1006.36,9.04,Partly Cloudy
26.63,18.69,1008.38,8.82,Sunny
22.2,87.15,992.37,6.14,Rainy
1.46,94.84,980.0,43.95,Stormy
16.96,72.69,995.07,10.81,Cloudy
27.8,42.22,979.65,7.2,Partly Cloudy
35.81,31.12,1008.01,13.74,Sunny
20.23,86.83,994.78,19.59,Rainy
4.69,97.82,957.44,45.28,Stormy
19.49,74.51,961.72,11.17,Cloudy
11.39,53.72,1012.21,27.65,Partly Cloudy
32.01,12.04,988.38,0.12,Sunny
26.65,94.47,1009.92,8.24,Rainy
0.29,61.74,979.39,49.24,Stormy
11.55,53.65,1002.11,20.01,Cloudy
15.01,62.53,979.01,28.14,Partly Cloudy
28.02,12.44,993.58,2.82,Sunny
22.9,90.61,989.64,13.21,Rainy
5.47,51.4,998.7,46.39,Stormy
11.1,63.48,998.1,12.86,Cloudy
21.56,51.35,984.58,8.53,Partly Cloudy
36.38,19.68,989.76,11.07,Sunny
26.04,78.29,1004.9,13.77,Rainy
5.19,71.37,986.34,34.23,Stormy
17.03,69.61,992.37,19.12,Cloudy
20.92,37.97,998.71,18.3,Partly Cloudy
36.7,29.62,997.06,14.62,Sunny
16.62,76.2,983.65,4.57,Rainy
9.38,51.98,958.87,35.87,Stormy
20.25,76.28,1007.91,12.73,Cloudy
21.31,31.2,991.74,25.15,Partly Cloudy
31.85,14.5,997.54,2.97,Sunny
20.9,84.64,983.98,18.74,Rainy
8.44,92.14,988.04,43.22,Stormy
17.45,50.07,996.81,15.34,Cloudy
12.36,47.79,1021.49,29.04,Partly Cloudy
30.61,26.28,1014.05,5.01,Sunny
17.13,78.46,1005.96,3.19,Rainy
4.94,73.23,992.36,48.75,Stormy
16.39,77.96,969.69,12.35,Cloudy
28.99,50.39,983.01,17.2,Partly Cloudy
36.75,34.81,1014.56,8.54,Sunny
28.0,85.3,994.28,15.17,Rainy
6.38,53.68,967.51,42.48,Stormy
12.88,54.45,977.58,10.48,Cloudy
24.87,40.35,978.7,22.48,Partly Cloudy
37.64,10.6,989.34,14.18,Sunny
20.78,98.16,980.97,4.36,Rainy
3.21,54.26,994.82,49.6,Stormy
24.32,75.56,1010.81,19.92,Cloudy
26.52,38.33,997.15,21.02,Partly Cloudy
38.12,29.81,1013.56,7.11,Sunny
25.76,99.4,976.14,18.54,Rainy
7.84,82.16,993.89,38.19,Stormy
16.28,65.82,961.15,17.45,Cloudy
15.82,67.12,976.14,16.48,Partly Cloudy
39.21,37.03,1008.05,8.84,Sunny
19.21,81.01,973.61,15.72,Rainy
4.86,83.39,967.88,39.29,Stormy
18.33,74.06,972.67,15.98,Cloudy
12.6,33.03,1012.33,9.73,Partly Cloudy
25.9,36.91,1001.37,2.02,Sunny
15.8,73.6,988.85,13.37,Rainy
9.62,57.22,981.67,38.1,Stormy
16.97,74.04,979.95,12.2,Cloudy
27.47,38.49,990.58,22.66,Partly Cloudy
35.25,34.01,987.35,5.28,Sunny
16.89,86.23,981.7,13.78,Rainy
0.01,52.98,971.63,49.16,Stormy
23.36,79.82,985.01,10.7,Cloudy
16.12,57.03,979.46,12.5,Partly Cloudy
25.84,24.25,988.36,1.37,Sunny
21.17,80.54,991.5,14.98,Rainy
1.69,89.56,951.31,38.86,Stormy
18.81,78.71,994.44,12.38,Cloudy
20.35,45.83,1003.55,9.93,Partly Cloudy
32.51,14.5,1009.76,8.91,Sunny
16.18,96.69,994.66,6.32,Rainy
0.68,81.61,968.67,48.15,Stormy
10.52,51.17,1016.96,24.47,Cloudy
10.55,58.64,985.5,22.53,Partly Cloudy
38.03,13.02,989.55,0.36,Sunny
15.66,70.89,1002.03,5.97,Rainy
7.4,89.39,974.75,38.58,Stormy
10.17,67.04,967.48,21.47,Cloudy
15.15,56.97,1015.24,20.42,Partly Cloudy
29.0,18.01,1014.52,0.19,Sunny
17.72,88.31,1002.68,7.17,Rainy
9.8,77.86,953.23,42.44,Stormy
22.21,79.77,961.78,19.9,Cloudy
18.29,30.39,1013.01,8.06,Partly Cloudy
30.68,17.84,994.45,7.39,Sunny
20.39,86.58,979.55,12.71,Rainy
12.81,61.2,975.39,42.97,Stormy
18.47,60.97,998.53,10.42,Cloudy
17.4,51.3,971.44,17.69,Partly Cloudy
34.81,32.78,984.53,14.86,Sunny
24.09,80.9,979.96,11.46,Rainy
13.23,76.03,983.07,37.15,Stormy
15.82,58.59,1002.34,15.39,Cloudy
13.81,44.78,1029.77,23.46,Partly Cloudy
30.02,37.2,982.99,0.75,Sunny
16.91,73.49,973.51,13.23,Rainy
9.01,82.38,984.42,45.14,Stormy
13.11,68.67,994.8,24.15,Cloudy
14.65,32.35,1015.74,23.5,Partly Cloudy
29.25,27.13,982.38,14.4,Sunny
16.65,72.03,971.76,8.55,Rainy
1.46,87.23,994.94,35.2,Stormy
19.43,51.27,983.19,14.39,Cloudy
14.57,55.79,979.12,26.52,Partly Cloudy
34.97,31.32,1017.41,14.14,Sunny
23.27,84.86,983.42,14.31,Rainy
8.07,96.64,961.93,36.21,Stormy
14.74,74.18,965.94,16.83,Cloudy
18.55,32.93,998.76,17.83,Partly Cloudy
25.98,25.3,1018.37,14.68,Sunny
22.98,85.45,981.42,19.94,Rainy
4.11,72.65,950.15,36.98,Stormy
11.07,72.31,993.66,18.58,Cloudy
15.73,62.6,970.23,13.34,Partly Cloudy
34.89,37.24,989.38,8.12,Sunny
23.07,96.23,972.02,8.49,Rainy
2.74,51.08,957.35,49.53,Stormy
13.22,78.05,972.32,23.97,Cloudy
23.09,34.53,1010.73,12.96,Partly Cloudy
30.75,23.21,996.91,9.96,Sunny
26.53,79.88,1006.97,18.77,Rainy
0.61,50.75,971.25,41.81,Stormy
14.17,57.78,1000.7,19.03,Cloudy
13.34,65.38,1017.6,14.06,Partly Cloudy
35.25,13.38,998.73,2.53,Sunny
15.62,80.15,976.03,12.67,Rainy
10.11,57.43,951.23,45.86,Stormy
10.03,60.32,989.67,22.28,Cloudy
26.77,59.0,987.3,23.0,Partly Cloudy
28.7,16.44,1001.89,10.18,Sunny
15.8,71.8,1001.37,17.19,Rainy
9.07,71.44,992.27,44.58,Stormy
18.69,59.59,971.88,16.28,Cloudy
15.74,43.57,1006.09,9.23,Partly Cloudy
37.09,14.37,999.24,11.19,Sunny
22.28,80.83,989.0,16.97,Rainy
14.86,81.56,989.67,30.29,Stormy
23.21,78.62,994.51,21.31,Cloudy
20.25,41.45,1029.66,19.92,Partly Cloudy
33.69,29.77,1014.24,10.98,Sunny
18.17,84.0,1009.21,11.09,Rainy
14.07,90.67,983.3,36.99,Stormy
14.56,69.3,985.95,21.98,Cloudy
25.21,42.49,1019.19,17.36,Partly Cloudy
29.85,22.39,1015.81,5.39,Sunny
19.31,80.55,978.58,10.89,Rainy
2.21,90.87,961.28,41.96,Stormy
11.88,79.35,987.27,22.33,Cloudy
25.37,58.55,1027.92,7.51,Partly Cloudy
35.18,17.97,1011.43,14.35,Sunny
28.52,73.45,984.78,7.29,Rainy
1.83,54.91,969.24,49.84,Stormy
18.53,68.65,988.26,19.93,Cloudy
29.13,53.55,974.55,17.32,Partly Cloudy
39.89,21.62,1003.76,1.6,Sunny
17.12,96.24,982.01,6.11,Rainy
5.81,98.32,954.22,46.38,Stormy
15.12,75.48,1019.51,15.23,Cloudy
12.59,35.78,1023.11,8.62,Partly Cloudy
28.91,16.13,994.23,1.12,Sunny
27.85,95.8,986.52,12.24,Rainy
9.63,87.46,976.03,40.21,Stormy
19.47,71.09,980.8,14.96,Cloudy
15.39,51.95,995.21,18.51,Partly Cloudy
31.09,35.1,982.93,8.58,Sunny
23.63,81.51,986.84,16.0,Rainy
4.21,93.57,994.82,43.01,Stormy
21.59,68.39,991.52,24.5,Cloudy
15.65,36.17,990.12,20.37,Partly Cloudy
27.78,37.26,996.44,12.75,Sunny
18.74,79.4,972.37,5.16,Rainy
7.35,97.31,969.45,42.79,Stormy
16.42,51.4,990.21,10.99,Cloudy
27.67,60.12,996.51,21.01,Partly Cloudy
26.68,31.08,1012.91,12.33,Sunny
19.26,77.91,990.86,19.36,Rainy
13.81,67.98,988.99,48.43,Stormy
13.91,74.91,976.07,15.15,Cloudy
13.98,50.28,1029.03,18.2,Partly Cloudy
26.85,17.55,1002.51,8.75,Sunny
23.65,72.31,1000.15,18.19,Rainy
7.66,85.94,995.7,42.85,Stormy
20.11,71.64,975.63,18.74,Cloudy
26.84,41.85,1032.8,20.51,Partly Cloudy
31.35,28.7,996.07,12.57,Sunny
22.23,97.04,990.39,13.21,Rainy
14.97,57.35,986.84,32.78,Stormy
22.58,67.89,1016.29,22.99,Cloudy
11.5,35.49,1012.08,17.96,Partly Cloudy
27.53,13.88,1002.56,0.73,Sunny
28.11,94.21,1001.41,0.32,Rainy
0.71,77.49,999.72,36.85,Stormy
15.17,54.03,1000.46,19.7,Cloudy
12.03,48.7,1016.7,17.34,Partly Cloudy
35.12,34.49,1007.43,9.24,Sunny
27.8,97.02,985.56,3.46,Rainy
12.27,60.69,996.45,30.46,Stormy
23.82,67.68,1006.48,15.98,Cloudy
29.83,39.1,988.5,6.29,Partly Cloudy
39.11,23.68,1006.99,10.31,Sunny
28.12,89.95,992.48,14.21,Rainy
11.26,59.3,955.48,31.5,Stormy
15.61,64.94,996.94,24.37,Cloudy
16.62,60.43,1007.2,10.5,Partly Cloudy
34.23,39.02,984.97,7.61,Sunny
15.77,79.64,994.82,16.82,Rainy
10.95,73.14,995.46,36.05,Stormy
21.31,64.22,1013.92,21.96,Cloudy
28.03,38.57,1016.77,23.46,Partly Cloudy
36.14,25.12,980.45,3.92,Sunny
19.85,95.56,1003.64,2.09,Rainy
14.25,59.12,970.72,34.3,Stormy
22.9,72.48,981.21,20.23,Cloudy
13.69,45.29,996.4,10.95,Partly Cloudy
38.14,30.37,991.2,3.63,Sunny
15.27,80.4,991.07,5.55,Rainy
10.51,70.59,965.82,48.78,Stormy
13.94,61.95,982.94,13.62,Cloudy
14.35,42.1,1030.5,24.18,Partly Cloudy
35.21,23.71,1000.31,4.01,Sunny
16.11,79.93,989.82,1.15,Rainy
1.32,63.15,968.35,37.87,Stormy
11.77,56.77,975.7,11.01,Cloudy
16.52,32.89,1019.24,14.65,Partly Cloudy
29.9,13.8,989.06,3.49,Sunny
29.78,95.06,970.61,12.34,Rainy
3.84,55.22,985.28,32.63,Stormy
16.66,68.96,993.27,24.66,Cloudy
25.71,60.97,994.89,5.21,Partly Cloudy
36.02,39.99,996.24,14.78,Sunny
17.13,78.9,976.83,9.5,Rainy
11.95,67.03,995.31,40.9,Stormy
16.98,73.61,966.09,21.61,Cloudy
14.86,41.23,1011.96,27.55,Partly Cloudy
33.68,29.47,1011.06,3.89,Sunny
27.41,82.54,977.03,7.0,Rainy
3.69,61.44,964.13,33.62,Stormy
20.02,67.4,998.91,15.16,Cloudy
25.39,35.18,1009.98,11.89,Partly Cloudy
32.91,19.71,1011.62,13.37,Sunny
26.14,75.27,980.99,18.39,Rainy
6.56,97.06,969.62,49.04,Stormy
23.89,69.82,960.53,16.01,Cloudy
28.22,65.4,983.12,14.98,Partly Cloudy
37.53,27.34,1013.89,12.4,Sunny
28.61,73.52,975.81,1.66,Rainy
14.03,73.76,953.22,36.43,Stormy
15.27,74.29,1004.13,20.34,Cloudy
10.44,66.43,985.09,20.73,Partly Cloudy
25.93,12.45,980.38,8.49,Sunny
24.44,71.51,981.62,17.03,Rainy
1.52,60.83,971.22,46.85,Stormy
13.82,79.91,981.32,15.8,Cloudy
12.44,57.21,987.04,20.72,Partly Cloudy
28.35,21.64,1014.27,11.08,Sunny
17.32,88.23,995.15,1.81,Rainy
6.99,63.03,973.36,45.54,Stormy
12.37,53.7,976.16,24.28,Cloudy
24.96,30.78,998.07,11.43,Partly Cloudy
34.57,23.78,1018.58,3.28,Sunny
23.82,91.01,1003.02,8.14,Rainy
10.3,65.16,971.77,47.91,Stormy
24.25,71.56,982.46,22.3,Cloudy
10.52,34.11,1016.3,12.28,Partly Cloudy
39.27,23.08,997.17,10.17,Sunny
26.51,84.27,978.56,15.47,Rainy
4.81,58.76,981.58,31.81,Stormy
24.57,68.97,1019.15,15.08,Cloudy
29.42,35.82,972.85,5.82,Partly Cloudy
31.97,12.49,1000.49,4.91,Sunny
20.03,89.07,976.52,15.33,Rainy
8.73,95.75,968.24,49.65,Stormy
18.64,79.2,961.62,20.92,Cloudy
26.33,32.13,1010.53,25.05,Partly Cloudy
33.42,11.91,1007.74,0.91,Sunny
27.26,71.29,975.5,5.5,Rainy
9.5,98.82,955.89,32.85,Stormy
15.53,75.09,988.03,14.82,Cloudy
21.22,40.42,998.08,13.32,Partly Cloudy
37.06,37.73,1010.38,6.59,Sunny
22.57,73.75,999.87,11.93,Rainy
13.54,60.03,987.99,43.69,Stormy
13.99,70.02,1015.46,23.78,Cloudy
24.39,31.92,1031.06,21.44,Partly Cloudy
29.66,15.62,984.65,0.75,Sunny
26.31,77.08,970.97,7.95,Rainy
7.24,58.46,952.2,33.78,Stormy
20.19,52.47,993.3,12.2,Cloudy
13.91,45.72,977.06,9.33,Partly Cloudy
30.23,19.89,1009.97,1.12,Sunny
27.91,94.49,1000.64,6.19,Rainy
12.34,59.14,956.22,30.9,Stormy
24.09,59.24,1015.06,14.09,Cloudy
28.15,66.16,1034.66,17.4,Partly Cloudy
37.99,38.52,992.98,6.28,Sunny
25.79,79.01,1000.15,1.48,Rainy
7.85,56.12,964.67,35.17,Stormy
22.58,55.81,1008.51,21.91,Cloudy
19.98,39.35,985.88,16.62,Partly Cloudy
25.13,25.94,1018.11,2.32,Sunny
23.6,98.85,1004.42,17.01,Rainy
12.33,65.45,994.53,48.83,Stormy
17.44,60.64,984.85,15.01,Cloudy
14.25,54.74,1009.38,16.56,Partly Cloudy
26.44,33.91,987.0,1.72,Sunny
24.35,81.96,972.39,7.11,Rainy
11.58,80.76,968.14,33.84,Stormy
19.48,76.63,998.78,22.19,Cloudy
20.43,58.72,1032.74,24.33,Partly Cloudy
38.65,22.93,1016.17,9.32,Sunny
28.05,71.18,996.31,16.96,Rainy
2.61,83.09,991.25,35.76,Stormy
16.08,67.09,991.15,10.59,Cloudy
11.97,34.02,988.36,11.15,Partly Cloudy
36.13,27.18,1010.56,1.05,Sunny
22.28,79.71,1004.0,14.16,Rainy
13.04,52.32,986.04,40.8,Stormy
22.38,65.21,992.41,10.78,Cloudy
23.37,40.93,971.38,6.66,Partly Cloudy
39.36,20.38,1014.72,14.4,Sunny
29.15,96.45,1005.79,5.78,Rainy
2.27,81.96,974.41,31.97,Stormy
20.16,66.89,1011.78,19.14,Cloudy
21.48,47.63,1002.4,28.86,Partly Cloudy
27.08,23.39,1006.23,6.5,Sunny
19.25,78.62,979.35,6.88,Rainy
13.08,75.26,962.01,37.69,Stormy
11.59,77.12,984.49,24.71,Cloudy
16.95,63.45,987.95,6.9,Partly Cloudy
25.48,28.19,992.46,6.65,Sunny
27.28,77.44,982.35,16.91,Rainy
7.39,91.38,968.72,37.97,Stormy
12.51,77.49,1013.81,24.76,Cloudy
18.05,62.74,999.05,16.36,Partly Cloudy
37.45,15.32,988.81,4.72,Sunny
26.82,81.18,984.33,19.98,Rainy
5.76,62.39,981.16,46.04,Stormy
11.04,68.57,962.14,17.89,Cloudy
15.14,42.27,1002.7,28.18,Partly Cloudy
35.66,38.11,1006.4,0.11,Sunny
18.98,97.17,995.74,19.63,Rainy
2.34,64.84,968.12,36.53,Stormy
13.78,63.3,998.54,14.67,Cloudy
11.59,58.34,1002.13,18.91,Partly Cloudy
31.83,36.71,1002.35,13.85,Sunny
22.66,78.78,984.22,10.44,Rainy
7.95,84.37,961.22,43.18,Stormy
21.68,70.3,988.91,24.88,Cloudy
18.1,34.26,1027.51,10.31,Partly Cloudy
35.7,15.37,980.68,2.4,Sunny
20.65,73.2,977.91,15.29,Rainy
11.55,90.87,992.06,38.41,Stormy
23.01,65.78,988.24,20.78,Cloudy
14.28,61.58,1000.06,8.18,Partly Cloudy
26.79,14.95,1015.62,14.86,Sunny
20.35,78.76,978.75,16.48,Rainy
3.14,96.2,983.37,47.94,Stormy
18.31,70.72,997.17,22.47,Cloudy
26.72,53.59,1014.28,28.05,Partly Cloudy
38.95,29.93,980.31,1.57,Sunny
27.87,72.54,978.54,4.61,Rainy
9.0,78.83,964.47,34.15,Stormy
21.47,78.06,963.17,12.0,Cloudy
22.84,62.18,1025.38,22.99,Partly Cloudy
38.31,16.52,984.29,9.23,Sunny
27.33,87.46,1008.52,15.91,Rainy
10.51,53.01,955.39,45.7,Stormy
12.97,50.87,1014.65,23.36,Cloudy
14.37,61.21,973.36,12.13,Partly Cloudy
34.36,32.9,980.42,4.89,Sunny
18.22,99.96,996.84,8.11,Rainy
1.13,79.93,982.09,46.33,Stormy
14.33,79.44,986.37,14.44,Cloudy
16.97,50.78,1035.57,23.38,Partly Cloudy
33.66,14.88,985.97,7.53,Sunny
25.93,92.53,979.04,2.0,Rainy
5.77,95.91,977.27,36.4,Stormy
14.85,53.96,988.39,21.87,Cloudy
29.37,50.06,981.71,22.07,Partly Cloudy
36.35,12.15,1014.01,12.44,Sunny
22.09,86.81,998.54,13.53,Rainy
0.25,56.12,958.13,45.11,Stormy
16.6,66.37,1006.36,15.11,Cloudy
24.98,47.69,996.4,13.33,Partly Cloudy
39.47,33.16,980.81,14.36,Sunny
26.63,74.48,973.05,6.16,Rainy
9.36,80.83,963.79,38.91,Stormy
13.18,51.52,991.02,15.2,Cloudy
20.86,67.86,980.04,5.05,Partly Cloudy
26.15,23.88,1008.28,8.71,Sunny
22.42,80.62,982.4,7.53,Rainy
9.17,58.39,988.57,41.51,Stormy
14.04,65.03,1017.77,10.31,Cloudy
13.99,47.94,1014.69,10.31,Partly Cloudy
38.97,29.28,1015.1,4.94,Sunny
27.43,81.35,980.11,18.23,Rainy
1.38,97.14,972.93,49.85,Stormy
18.09,72.72,960.42,17.45,Cloudy
24.75,61.31,981.06,15.47,Partly Cloudy
31.29,13.11,997.72,12.11,Sunny
19.5,82.98,1008.44,0.63,Rainy
8.87,87.17,988.04,44.32,Stormy
20.9,51.77,992.05,21.74,Cloudy
11.88,30.48,1027.02,22.81,Partly Cloudy
31.18,38.21,1010.66,14.52,Sunny
28.94,84.44,1000.19,13.38,Rainy
12.17,89.38,957.66,34.67,Stormy
13.99,74.55,1008.64,17.43,Cloudy
21.62,63.08,991.88,6.25,Partly Cloudy
32.24,37.41,1011.62,5.5,Sunny
15.97,89.11,1003.38,13.3,Rainy
6.38,56.17,995.54,35.52,Stormy
13.36,74.48,1018.87,19.9,Cloudy
22.5,42.78,971.43,9.79,Partly Cloudy
33.77,14.54,1015.35,2.82,Sunny
22.83,85.36,994.16,6.55,Rainy
13.1,72.22,985.01,42.72,Stormy
11.76,68.68,993.04,23.48,Cloudy
27.62,36.04,975.72,12.36,Partly Cloudy
39.8,10.65,1006.92,9.13,Sunny
24.7,76.55,979.07,8.61,Rainy
1.44,53.73,954.42,41.46,Stormy
15.97,58.81,978.95,13.11,Cloudy
18.23,38.12,1018.86,8.1,Partly Cloudy
39.22,12.69,1017.74,12.5,Sunny
25.21,97.37,975.57,3.53,Rainy
3.78,62.24,965.54,41.51,Stormy
10.42,61.47,974.78,19.1,Cloudy
29.7,50.71,999.8,14.21,Partly Cloudy
36.77,12.16,1018.39,6.27,Sunny
19.71,99.22,1007.44,12.84,Rainy
0.28,87.43,966.78,37.77,Stormy
12.38,65.7,1004.67,14.1,Cloudy
28.77,37.79,974.64,21.11,Partly Cloudy
37.74,38.59,1010.69,2.99,Sunny
29.66,97.58,976.53,11.18,Rainy
8.33,72.13,999.21,31.19,Stormy
19.41,56.16,991.64,21.7,Cloudy
14.93,45.73,1036.55,24.04,Partly Cloudy
33.59,16.66,997.01,11.61,Sunny
27.31,77.34,996.48,1.9,Rainy
0.35,77.43,961.22,31.58,Stormy
20.95,64.94,1007.78,19.96,Cloudy
24.6,42.29,988.43,20.02,Partly Cloudy
28.0,34.46,1000.92,3.4,Sunny
24.38,98.35,973.28,2.19,Rainy
12.66,55.48,951.97,36.96,Stormy
17.0,67.08,990.44,23.7,Cloudy
25.37,69.35,1003.35,7.11,Partly Cloudy
39.33,10.12,1011.04,0.47,Sunny
26.42,98.14,985.57,4.82,Rainy
3.39,74.59,958.54,43.46,Stormy
15.53,59.69,987.68,18.14,Cloudy
12.84,58.31,1031.81,11.95,Partly Cloudy
27.71,32.82,987.34,0.62,Sunny
24.29,77.19,976.87,19.63,Rainy
4.38,95.17,958.91,46.38,Stormy
17.53,52.36,1004.02,23.38,Cloudy
13.26,59.02,1001.15,23.85,Partly Cloudy
35.71,10.8,987.15,7.07,Sunny
29.0,80.26,995.15,0.24,Rainy
10.67,80.15,985.77,48.09,Stormy
12.2,57.85,1019.75,12.34,Cloudy
24.41,59.0,1017.81,10.69,Partly Cloudy
28.23,29.99,987.45,9.92,Sunny
22.39,81.6,982.01,18.95,Rainy
7.62,78.06,997.46,43.08,Stormy
24.37,53.19,1010.8,15.03,Cloudy
26.21,64.23,989.0,15.22,Partly Cloudy
35.89,12.97,1010.22,1.66,Sunny
28.72,78.29,993.02,2.34,Rainy
4.04,70.2,974.35,30.0,Stormy
23.33,50.23,1006.42,17.06,Cloudy
20.48,38.33,1012.52,18.43,Partly Cloudy
27.46,17.14,982.68,0.99,Sunny
15.21,76.61,997.19,6.32,Rainy
5.14,56.6,978.77,36.84,Stormy
20.14,72.24,995.08,14.14,Cloudy
20.17,40.08,1033.2,24.16,Partly Cloudy
32.4,38.96,1001.87,4.93,Sunny
16.43,86.31,1004.42,17.33,Rainy
9.07,69.67,982.51,45.24,Stormy
16.17,64.29,1000.84,23.15,Cloudy
25.82,30.9,978.71,26.32,Partly Cloudy
37.51,21.66,1003.37,13.59,Sunny
28.67,93.49,978.38,14.61,Rainy
1.52,94.7,957.46,43.25,Stormy
19.15,73.31,993.09,10.89,Cloudy
24.12,45.33,992.42,29.79,Partly Cloudy
33.86,31.32,1001.05,11.55,Sunny
26.28,89.71,1009.91,9.2,Rainy
10.59,89.89,968.8,39.14,Stormy
24.54,50.97,980.12,17.29,Cloudy
10.03,65.97,990.04,11.44,Partly Cloudy
37.3,18.34,1006.3,12.32,Sunny
26.89,93.46,973.55,1.6,Rainy
4.6,51.8,975.02,37.9,Stormy
18.36,58.96,989.15,15.02,Cloudy
13.9,55.97,1017.14,25.73,Partly Cloudy
38.12,31.13,1007.5,0.85,Sunny
16.65,94.38,979.32,7.11,Rainy
2.18,59.76,988.77,35.24,Stormy
16.74,54.55,1000.68,20.92,Cloudy
17.23,61.39,986.79,22.3,Partly Cloudy
35.95,39.06,989.29,1.41,Sunny
18.95,73.69,976.79,6.68,Rainy
